time_s,I_L_mot_A
4.139999999999999e-09,9.561108995799997e-05
4.15e-09,9.589667099199999e-05
4.16e-09,9.6176244302e-05
4.1699999999999995e-09,9.644973070999999e-05
4.18e-09,9.671705113799999e-05
4.19e-09,9.6978126608e-05
4.1999999999999996e-09,9.7232878264e-05
4.21e-09,9.748122740599999e-05
4.22e-09,9.7723095378e-05
4.23e-09,9.795840376799999e-05
4.2399999999999994e-09,9.818707443199998e-05
4.25e-09,9.8409029158e-05
4.26e-09,9.862419009e-05
4.2699999999999995e-09,9.8832479572e-05
4.28e-09,9.903382010400001e-05
4.29e-09,9.9228134274e-05
4.3e-09,9.941534507e-05
4.309999999999999e-09,9.959537574799999e-05
4.32e-09,9.976814954e-05
4.33e-09,9.993359012399999e-05
4.3399999999999995e-09,0.00010009162132
4.35e-09,0.00010024216764
4.36e-09,0.00010038515323999999
4.37e-09,0.00010052050256
4.379999999999999e-09,0.00010064814115999998
4.39e-09,0.0001007679937
4.4e-09,0.00010087998674
4.4099999999999995e-09,0.00010098404549999999
4.42e-09,0.00010108009597999999
4.43e-09,0.00010116806483999999
4.4399999999999996e-09,0.0001012478802
4.45e-09,0.00010131946794
4.46e-09,0.00010138275662
4.47e-09,0.00010143767368
4.4799999999999994e-09,0.00010148414812
4.49e-09,0.00010152210872
4.5e-09,0.00010155148414
4.5099999999999995e-09,0.00010157220472
4.52e-09,0.00010158419934
4.53e-09,0.00010158739956
4.54e-09,0.00010158173582
4.549999999999999e-09,0.0001015671399
4.56e-09,0.00010154354324000001
4.57e-09,0.0001015108784
4.5799999999999995e-09,0.00010146907726
4.59e-09,0.00010141807438
4.6e-09,0.00010135780276
4.61e-09,0.00010128819606
4.619999999999999e-09,0.00010120919006
4.63e-09,0.00010112071976000001
4.64e-09,0.0001010227206
4.6499999999999995e-09,0.00010091512914
4.66e-09,0.00010079788148
4.67e-09,0.00010067091652
4.6799999999999996e-09,0.00010053417058
4.689999999999999e-09,0.00010038758378000002
4.7e-09,0.000100231094
4.71e-09,0.00010006464169
4.7199999999999994e-09,9.988816616400002e-05
4.73e-09,9.9701609358e-05
4.74e-09,9.9504912448e-05
4.7499999999999995e-09,9.929801743200001e-05
4.76e-09,9.9080867164e-05
4.77e-09,9.885340511000001e-05
4.78e-09,9.861557519000002e-05
4.789999999999999e-09,9.836732219200002e-05
4.8e-09,9.8108591392e-05
4.81e-09,9.783932886600001e-05
4.8199999999999995e-09,9.7559481402e-05
4.83e-09,9.7268996298e-05
4.84e-09,9.6967821708e-05
4.85e-09,9.665590646400001e-05
4.859999999999999e-09,9.633320002000002e-05
4.87e-09,9.5999652574e-05
4.88e-09,9.5655215158e-05
4.8899999999999995e-09,9.5299839448e-05
4.9e-09,9.4933477898e-05
4.91e-09,9.4556083662e-05
4.9199999999999996e-09,9.416761068200001e-05
4.929999999999999e-09,9.376801380200003e-05
4.94e-09,9.335724833e-05
4.95e-09,9.293527073200001e-05
4.9599999999999994e-09,9.250203795000004e-05
4.97e-09,9.2057507894e-05
4.98e-09,9.160163915000001e-05
4.9899999999999995e-09,9.113439138400001e-05
5e-09,9.065572471600001e-05
5.01e-09,9.0165600288e-05
5.02e-09,8.966398021000001e-05
5.029999999999999e-09,8.915082718000005e-05
5.04e-09,8.862610484e-05
5.05e-09,8.808977777800001e-05
5.0599999999999995e-09,8.754181122400002e-05
5.07e-09,8.698217162199999e-05
5.08e-09,8.641082588e-05
5.09e-09,8.582774215200001e-05
5.099999999999999e-09,8.523288931400006e-05
5.11e-09,8.4626237086e-05
5.12e-09,8.400775616600001e-05
5.1299999999999994e-09,8.337741817400001e-05
5.14e-09,8.2735195708e-05
5.15e-09,8.208106220000001e-05
5.1599999999999996e-09,8.141499188000001e-05
5.169999999999999e-09,8.073696023600007e-05
5.18e-09,8.004694337600001e-05
5.19e-09,7.934491863200002e-05
5.1999999999999994e-09,7.863086406800006e-05
5.21e-09,7.790475883800001e-05
5.22e-09,7.716658295000001e-05
5.2299999999999995e-09,7.641631761400002e-05
5.239999999999999e-09,7.565394471600008e-05
5.25e-09,7.487944735400001e-05
5.26e-09,7.409280954800003e-05
5.269999999999999e-09,7.329401629600008e-05
5.28e-09,7.248305354e-05
5.29e-09,7.16599083e-05
5.2999999999999995e-09,7.082456861800001e-05
5.31e-09,6.9977023592e-05
5.32e-09,6.911726324200001e-05
5.3299999999999996e-09,6.824527863200002e-05
5.339999999999999e-09,6.736106193800009e-05
5.35e-09,6.646460622400001e-05
5.36e-09,6.5555905754e-05
5.3699999999999994e-09,6.463495586000003e-05
5.38e-09,6.370175267200001e-05
5.39e-09,6.275629366600001e-05
5.3999999999999996e-09,6.179857722800002e-05
5.409999999999999e-09,6.0828602912000084e-05
5.42e-09,5.984637114800001e-05
5.43e-09,5.885188369000003e-05
5.439999999999999e-09,5.78451431240001e-05
5.45e-09,5.6826153292000005e-05
5.46e-09,5.579491911400001e-05
5.4699999999999995e-09,5.475144653200003e-05
5.479999999999999e-09,5.36957425880001e-05
5.49e-09,5.262781544600001e-05
5.5e-09,5.154767442600003e-05
5.509999999999999e-09,5.04553298700001e-05
5.52e-09,4.935079324200001e-05
5.53e-09,4.823407716200001e-05
5.5399999999999995e-09,4.710519529400003e-05
5.55e-09,4.596416248000001e-05
5.56e-09,4.4810994684000015e-05
5.5699999999999996e-09,4.3645709026000035e-05
5.579999999999999e-09,4.246832367000011e-05
5.59e-09,4.1278857980000014e-05
5.6e-09,4.007733245400001e-05
5.6099999999999994e-09,3.8863768600000035e-05
5.62e-09,3.7638189238000014e-05
5.63e-09,3.6400618232000015e-05
5.6399999999999995e-09,3.515108064600004e-05
5.649999999999999e-09,3.388960272200012e-05
5.66e-09,3.261621178000001e-05
5.67e-09,3.133093620600003e-05
5.679999999999999e-09,3.0033805664000123e-05
5.69e-09,2.8724851018000015e-05
5.7e-09,2.7404104244000012e-05
5.7099999999999995e-09,2.6071598316000038e-05
5.719999999999999e-09,2.4727367688000126e-05
5.73e-09,2.3371447668000014e-05
5.74e-09,2.200387489800004e-05
5.749999999999999e-09,2.062468714200013e-05
5.76e-09,1.9233923364000014e-05
5.77e-09,1.7831623662000013e-05
5.7799999999999995e-09,1.641782921000004e-05
5.789999999999999e-09,1.4992582618000133e-05
5.8e-09,1.3555927282000015e-05
5.8099999999999996e-09,1.210790817800004e-05
5.819999999999999e-09,1.0648571194200136e-05
5.83e-09,9.177963473800015e-06
5.84e-09,7.696133270600014e-06
5.8499999999999994e-09,6.203130088800042e-06
5.86e-09,4.699004566800015e-06
5.87e-09,3.183808545400015e-06
5.8799999999999995e-09,1.657595013540043e-06
5.889999999999999e-09,1.2041813826014318e-07
5.9e-09,-1.4276667313999847e-06
5.91e-09,-2.9866030709999557e-06
5.919999999999999e-09,-4.556333194199853e-06
5.93e-09,-6.1367982301999845e-06
5.94e-09,-7.727938150599985e-06
5.9499999999999995e-09,-9.329691728999955e-06
5.959999999999999e-09,-1.094199660799985e-05
5.97e-09,-1.2564789235999983e-05
5.98e-09,-1.4198004831999955e-05
5.989999999999999e-09,-1.5841577553999847e-05
6e-09,-1.7495440393999986e-05
6.01e-09,-1.9159525053999984e-05
6.0199999999999995e-09,-2.083376222599995e-05
6.029999999999999e-09,-2.2518081267999844e-05
6.04e-09,-2.4212410481999985e-05
6.0499999999999996e-09,-2.591667711599995e-05
6.059999999999999e-09,-2.763080699399984e-05
6.07e-09,-2.9353989539999944e-05
6.08e-09,-3.1088284799999994e-05
6.0899999999999994e-09,-3.283181862399988e-05
6.1e-09,-3.4584636943999984e-05
6.11e-09,-3.634693109199998e-05
6.1199999999999995e-09,-3.811862017599988e-05
6.129999999999999e-09,-3.989962213199984e-05
6.14e-09,-4.168985369599999e-05
6.15e-09,-4.348923061999998e-05
6.159999999999999e-09,-4.5297667323999875e-05
6.17e-09,-4.711507723199998e-05
6.18e-09,-4.894137260799998e-05
6.1899999999999995e-09,-5.077646448799987e-05
6.199999999999999e-09,-5.262026299599983e-05
6.21e-09,-5.447267702399998e-05
6.22e-09,-5.633361435199998e-05
6.229999999999999e-09,-5.820298161599987e-05
6.24e-09,-6.008068432399998e-05
6.25e-09,-6.196662695599998e-05
6.2599999999999995e-09,-6.386071291999986e-05
6.269999999999999e-09,-6.576284445199982e-05
6.28e-09,-6.767292273199998e-05
6.2899999999999996e-09,-6.959084779599998e-05
6.299999999999999e-09,-7.151651869599986e-05
6.31e-09,-7.344983329599999e-05
6.32e-09,-7.539068844799999e-05
6.3299999999999994e-09,-7.733897995999986e-05
6.34e-09,-7.929460246799998e-05
6.35e-09,-8.125744969599997e-05
6.3599999999999995e-09,-8.322741420799987e-05
6.369999999999999e-09,-8.520438748399982e-05
6.38e-09,-8.718826014799998e-05
6.39e-09,-8.917892151999998e-05
6.399999999999999e-09,-9.117626006799986e-05
6.41e-09,-9.318016322799999e-05
6.42e-09,-9.519051737999998e-05
6.4299999999999995e-09,-9.720720775999987e-05
6.439999999999999e-09,-9.923011876399981e-05
6.45e-09,-0.00010125913379999997
6.46e-09,-0.00010329413495999998
6.469999999999999e-09,-0.00010533500343999987
6.48e-09,-0.00010738162023999998
6.49e-09,-0.00010943386491999998
6.4999999999999995e-09,-0.00011149161431999985
6.509999999999999e-09,-0.0001135547473199998
6.52e-09,-0.00011562313959999998
6.5299999999999996e-09,-0.00011769666731999998
6.539999999999999e-09,-0.00011977520459999985
6.55e-09,-0.00012185862443999998
6.56e-09,-0.00012394680056
6.5699999999999994e-09,-0.00012603960407999985
6.579999999999999e-09,-0.00012813690643999982
6.59e-09,-0.00013023857676
6.5999999999999995e-09,-0.00013234448447999985
6.609999999999999e-09,-0.0001344544974399998
6.62e-09,-0.00013656848263999996
6.63e-09,-0.00013868630707999997
6.639999999999999e-09,-0.00014080783559999985
6.65e-09,-0.00014293293291999998
6.66e-09,-0.00014506146331999997
6.6699999999999995e-09,-0.00014719328863999984
6.679999999999999e-09,-0.00014932827131999978
6.69e-09,-0.00015146627291999997
6.7e-09,-0.00015360715299999998
6.709999999999999e-09,-0.00015575077127999985
6.72e-09,-0.00015789698632
6.73e-09,-0.00016004565684
6.7399999999999995e-09,-0.00016219663895999985
6.749999999999999e-09,-0.00016434978911999978
6.76e-09,-0.00016650496359999997
6.7699999999999996e-09,-0.00016866201695999998
6.779999999999999e-09,-0.00017082080247999984
6.79e-09,-0.00017298117315999999
6.8e-09,-0.00017514298271999998
6.8099999999999994e-09,-0.00017730608155999984
6.819999999999999e-09,-0.0001794703222799998
6.83e-09,-0.00018163555383999996
6.8399999999999995e-09,-0.00018380162611999985
6.849999999999999e-09,-0.0001859683886799998
6.86e-09,-0.00018813568907999998
6.87e-09,-0.00019030337504
6.879999999999999e-09,-0.00019247129311999986
6.89e-09,-0.00019463929003999997
6.9e-09,-0.00019680721135999997
6.9099999999999995e-09,-0.00019897490135999986
6.919999999999999e-09,-0.0002011422047599998
6.93e-09,-0.00020330896584
6.94e-09,-0.00020547502643999998
6.949999999999999e-09,-0.00020764022971999984
6.96e-09,-0.00020980441751999998
6.97e-09,-0.00021196743084
6.9799999999999995e-09,-0.00021412911139999984
6.989999999999999e-09,-0.0002162892975999998
7e-09,-0.00021844783075999997
7.0099999999999996e-09,-0.00022060454883999998
7.019999999999999e-09,-0.00022275929071999986
7.03e-09,-0.00022491189495999996
7.04e-09,-0.00022706219883999996
7.0499999999999994e-09,-0.00022921003863999985
7.059999999999999e-09,-0.0002313552517999998
7.07e-09,-0.00023349767415999998
7.0799999999999995e-09,-0.00023563714071999986
7.089999999999999e-09,-0.0002377734879199998
7.1e-09,-0.00023990654987999998
7.11e-09,-0.00024203616103999996
7.119999999999999e-09,-0.0002441621549599998
7.129999999999999e-09,-0.0002462843646399998
7.14e-09,-0.00024840262452
7.1499999999999995e-09,-0.0002505167667199999
7.159999999999999e-09,-0.00025262662367999983
7.17e-09,-0.00025473202695999996
7.18e-09,-0.000256832809
7.189999999999999e-09,-0.00025892880063999984
7.2e-09,-0.0002610198326
7.21e-09,-0.00026310573587999997
7.2199999999999995e-09,-0.0002651863414799998
7.229999999999999e-09,-0.0002672614789599998
7.24e-09,-0.00026933097731999996
7.2499999999999996e-09,-0.00027139466771999995
7.259999999999999e-09,-0.00027345237855999985
7.27e-09,-0.00027550393827999994
7.28e-09,-0.00027754917732
7.2899999999999994e-09,-0.0002795879230799999
7.299999999999999e-09,-0.0002816200051599998
7.31e-09,-0.00028364525024
7.3199999999999995e-09,-0.0002856634876399999
7.329999999999999e-09,-0.0002876751984249999
7.34e-09,-0.00028967833373999996
7.35e-09,-0.00029167451575999993
7.359999999999999e-09,-0.00029366300071999985
7.369999999999999e-09,-0.00029564361561999986
7.38e-09,-0.00029761618767999996
7.3899999999999995e-09,-0.00029958054467999997
7.399999999999999e-09,-0.0003015365136199998
7.41e-09,-0.00030348392149999996
7.42e-09,-0.00030542259531999997
7.429999999999999e-09,-0.0003073523620799998
7.44e-09,-0.00030927304856
7.45e-09,-0.00031118448141999994
7.46e-09,-0.00031308648878
7.47e-09,-0.0003149788963
7.48e-09,-0.00031686153154
7.49e-09,-0.00031873422093999995
7.5e-09,-0.0003205967925
7.509999999999999e-09,-0.00032244907355999993
7.519999999999999e-09,-0.00032429088999999967
7.53e-09,-0.00032612207038
7.54e-09,-0.00032794244169999994
7.55e-09,-0.00032975183117999997
7.56e-09,-0.00033155006681999995
7.57e-09,-0.00033333697662
7.579999999999999e-09,-0.0003351123885799999
7.589999999999999e-09,-0.0003368761306999997
7.6e-09,-0.00033862803098
7.61e-09,-0.00034036791808
7.62e-09,-0.00034209562189999997
7.63e-09,-0.00034381096954
7.64e-09,-0.00034551379177999995
7.649999999999999e-09,-0.0003472039179599997
7.659999999999999e-09,-0.0003488811763999997
7.67e-09,-0.000350545399
7.68e-09,-0.00035219641463999995
7.69e-09,-0.00035383405509999995
7.7e-09,-0.00035545815094
7.71e-09,-0.0003570685322599999
7.719999999999999e-09,-0.0003586650323999997
7.729999999999999e-09,-0.00036024748257999973
7.74e-09,-0.00036181571523999996
7.75e-09,-0.00036336956372
7.76e-09,-0.00036490885968
7.77e-09,-0.00036643343755999994
7.78e-09,-0.00036794313225999996
7.789999999999999e-09,-0.00036943777631999973
7.799999999999999e-09,-0.0003709172066399997
7.81e-09,-0.00037238125688
7.82e-09,-0.00037382976325999996
7.83e-09,-0.00037526256277999997
7.84e-09,-0.00037667949222
7.849999999999999e-09,-0.0003780803882399999
7.859999999999999e-09,-0.00037946508939999977
7.87e-09,-0.00038083343358
7.88e-09,-0.00038218526089999996
7.89e-09,-0.00038352040924
7.9e-09,-0.0003848387196
7.91e-09,-0.00038614003298
7.919999999999999e-09,-0.0003874241908199999
7.929999999999999e-09,-0.0003886910354599998
7.94e-09,-0.00038994040799999997
7.95e-09,-0.00039117215299999995
7.96e-09,-0.00039238611411999996
7.97e-09,-0.00039358213669999997
7.98e-09,-0.00039476006461999997
7.989999999999999e-09,-0.00039591974487999997
7.999999999999999e-09,-0.00039706102447999977
8.01e-09,-0.00039818375064
8.02e-09,-0.00039928777158
8.03e-09,-0.00040037293651999997
8.04e-09,-0.00040143909524
8.05e-09,-0.00040248609762
8.059999999999999e-09,-0.00040351379621999996
8.069999999999999e-09,-0.0004045220424799998
8.08e-09,-0.00040551068939999996
8.09e-09,-0.00040647959063999997
8.1e-09,-0.00040742860175999995
8.11e-09,-0.00040835757764
8.12e-09,-0.00040926637562
8.129999999999999e-09,-0.00041015485157999985
8.139999999999999e-09,-0.00041102286451999984
8.15e-09,-0.00041187027366000004
8.16e-09,-0.00041269693922
8.17e-09,-0.00041350272241999996
8.18e-09,-0.00041428748503999997
8.19e-09,-0.00041505108917999997
8.199999999999999e-09,-0.00041579340017999984
8.209999999999999e-09,-0.00041651428169999985
8.22e-09,-0.00041721359995999997
8.23e-09,-0.00041789122217999997
8.24e-09,-0.00041854701658
8.25e-09,-0.00041918085215999996
8.26e-09,-0.00041979259836
8.269999999999999e-09,-0.00042038212639999986
8.279999999999999e-09,-0.0004209493087199999
8.29e-09,-0.00042149401888
8.3e-09,-0.00042201613019999997
8.31e-09,-0.0004225155198
8.32e-09,-0.00042299206278
8.329999999999999e-09,-0.00042344563791999997
8.339999999999999e-09,-0.0004238761234399999
8.349999999999999e-09,-0.0004242833992199999
8.36e-09,-0.00042466734782
8.37e-09,-0.00042502785068
8.38e-09,-0.00042536479123999997
8.39e-09,-0.00042567805449999997
8.399999999999999e-09,-0.00042596752634
8.409999999999999e-09,-0.00042623309509999996
8.42e-09,-0.00042647464788
8.43e-09,-0.00042669207524
8.44e-09,-0.00042688526728
8.45e-09,-0.00042705411778
8.46e-09,-0.00042719851974
8.469999999999999e-09,-0.00042731836704
8.479999999999999e-09,-0.00042741355667999997
8.49e-09,-0.0004274839861
8.5e-09,-0.0004275295543
8.51e-09,-0.00042755016094
8.52e-09,-0.00042754570824
8.53e-09,-0.00042751609898
8.539999999999999e-09,-0.00042746123626000003
8.549999999999999e-09,-0.00042738102686
8.56e-09,-0.00042727537722
8.57e-09,-0.00042714419578
8.58e-09,-0.00042698739276
8.59e-09,-0.00042680487938
8.6e-09,-0.00042659656808
8.609999999999999e-09,-0.00042636237308
8.619999999999999e-09,-0.00042610220960000004
8.63e-09,-0.00042581599452
8.64e-09,-0.00042550364739999996
8.65e-09,-0.00042516508712
8.66e-09,-0.0004248002359
8.67e-09,-0.00042440901674000006
8.679999999999999e-09,-0.00042399135330000007
8.689999999999999e-09,-0.0004235471718000001
8.7e-09,-0.00042307639990000004
8.71e-09,-0.00042257896738
8.72e-09,-0.0004220548039
8.73e-09,-0.00042150384168
8.74e-09,-0.00042092601438
8.749999999999999e-09,-0.0004203212580000001
8.759999999999999e-09,-0.0004196895087600001
8.77e-09,-0.0004190327676
8.78e-09,-0.00041834500940000007
8.79e-09,-0.00041763115812000007
8.8e-09,-0.00041689083700000007
8.809999999999999e-09,-0.00041612323100000007
8.819999999999999e-09,-0.0004153282875600001
8.829999999999999e-09,-0.0004145059539600001
8.84e-09,-0.00041365618079999996
8.85e-09,-0.00041277891864000005
8.86e-09,-0.0004118741210800001
8.87e-09,-0.00041094174312000006
8.879999999999999e-09,-0.0004099817404800001
8.889999999999999e-09,-0.0004089940720400001
8.9e-09,-0.00040797869635999997
8.91e-09,-0.00040693557647999995
8.92e-09,-0.00040586467452000005
8.93e-09,-0.0004047659558000001
8.94e-09,-0.0004036393873200001
8.949999999999999e-09,-0.00040248493680000014
8.959999999999999e-09,-0.0004013025736800001
8.97e-09,-0.0004000922715599999
8.98e-09,-0.00039885400255999993
8.99e-09,-0.00039758774272000006
9e-09,-0.00039629346860000015
9.01e-09,-0.00039497115908000013
9.019999999999999e-09,-0.0003936207948800001
9.029999999999999e-09,-0.00039224235916000014
9.04e-09,-0.0003908358344799999
9.05e-09,-0.0003894012078799999
9.06e-09,-0.00038793846620000004
9.07e-09,-0.0003864475997600001
9.08e-09,-0.00038492859984000014
9.089999999999999e-09,-0.00038338145888000015
9.099999999999999e-09,-0.00038180617204000014
9.11e-09,-0.0003802027360399999
9.12e-09,-0.0003785711500400001
9.13e-09,-0.00037691141332000014
9.14e-09,-0.00037522352848000015
9.15e-09,-0.00037350750024000017
9.159999999999999e-09,-0.00037176333360000016
9.169999999999999e-09,-0.00036999103572000016
9.18e-09,-0.00036819061747999987
9.19e-09,-0.0003663620901600001
9.2e-09,-0.0003645054662000002
9.21e-09,-0.0003626207607600002
9.22e-09,-0.0003607079912800002
9.229999999999999e-09,-0.00035876717648000017
9.239999999999999e-09,-0.0003567983368000002
9.25e-09,-0.00035480149467999984
9.26e-09,-0.0003527766745600001
9.27e-09,-0.0003507239028800002
9.28e-09,-0.00034864320808000016
9.289999999999999e-09,-0.00034653462060000017
9.299999999999999e-09,-0.0003443981714400002
9.309999999999999e-09,-0.00034223389448000016
9.32e-09,-0.00034004182543999985
9.33e-09,-0.0003378220017600001
9.34e-09,-0.00033557446360000024
9.35e-09,-0.0003332992526800002
9.359999999999999e-09,-0.0003309964110000002
9.369999999999999e-09,-0.0003286659841600002
9.379999999999999e-09,-0.00032630801988000024
9.39e-09,-0.00032392256687999984
9.4e-09,-0.0003215096748800001
9.41e-09,-0.0003190693982000002
9.42e-09,-0.0003166017906800002
9.429999999999999e-09,-0.0003141069089200002
9.439999999999999e-09,-0.0003115848116400002
9.45e-09,-0.0003090355592799998
9.46e-09,-0.0003064592142799998
9.47e-09,-0.0003038558396400001
9.48e-09,-0.00030122550268000024
9.49e-09,-0.00029856827168000025
9.499999999999999e-09,-0.00029588421536000023
9.509999999999999e-09,-0.00029317340632000025
9.52e-09,-0.0002904359185599998
9.53e-09,-0.0002876718267999998
9.54e-09,-0.00028488120892000013
9.55e-09,-0.00028206414464000023
9.56e-09,-0.00027922071468000024
9.569999999999999e-09,-0.00027635100292000027
9.579999999999999e-09,-0.00027345509436000026
9.59e-09,-0.00027053307615999974
9.6e-09,-0.0002675850370400001
9.61e-09,-0.00026461106816000026
9.62e-09,-0.0002616112615200003
9.63e-09,-0.0002585857127200003
9.639999999999999e-09,-0.0002555345173200003
9.649999999999999e-09,-0.0002524577739200003
9.66e-09,-0.00024935558395999975
9.67e-09,-0.00024622804800000016
9.68e-09,-0.0002430752710800003
9.69e-09,-0.0002398973594800003
9.7e-09,-0.0002366944199200003
9.709999999999999e-09,-0.0002334665630000003
9.719999999999999e-09,-0.0002302138992800003
9.73e-09,-0.00022693654307999976
9.74e-09,-0.00022363460968000015
9.75e-09,-0.0002203082162400003
9.76e-09,-0.0002169574814800003
9.769999999999999e-09,-0.00021358252656000033
9.779999999999999e-09,-0.0002101834742000003
9.789999999999999e-09,-0.00020676044884000033
9.8e-09,-0.00020331357691999975
9.81e-09,-0.00019984298616000017
9.82e-09,-0.0001963488074400003
9.83e-09,-0.0001928311727600003
9.839999999999999e-09,-0.00018929021556000032
9.849999999999999e-09,-0.00018572607128000034
9.859999999999999e-09,-0.00018213887736000033
9.87e-09,-0.00017852877395999975
9.88e-09,-0.00017489590064000019
9.89e-09,-0.00017124040072000033
9.9e-09,-0.00016756241920000035
9.909999999999999e-09,-0.00016386210252000033
9.919999999999999e-09,-0.00016013959840000035
9.929999999999999e-09,-0.00015639505700000035
9.94e-09,-0.00015262863003999972
9.95e-09,-0.00014884047096000018
9.96e-09,-0.00014503073520000034
9.97e-09,-0.00014119958020000035
9.979999999999999e-09,-0.00013734716396000037
9.989999999999999e-09,-0.00013347364736000038
1e-08,-0.0001295791931199997
1.001e-08,-0.0001256639642400002
1.002e-08,-0.00012172812732000037
1.003e-08,-0.00011777184964000037
1.004e-08,-0.00011379529964000037
1.0049999999999999e-08,-0.00010979864920000037
1.0059999999999999e-08,-0.00010578206988000037
1.007e-08,-0.0001017457362799997
1.008e-08,-9.768982483200018e-05
1.009e-08,-9.361451264000037e-05
1.01e-08,-8.951997887600038e-05
1.011e-08,-8.540640452000038e-05
1.0119999999999999e-08,-8.127397212400038e-05
1.0129999999999999e-08,-7.712286591200039e-05
1.014e-08,-7.29532717359997e-05
1.015e-08,-6.87653769040002e-05
1.016e-08,-6.455937055600038e-05
1.017e-08,-6.033544332800039e-05
1.018e-08,-5.609378744400039e-05
1.0189999999999999e-08,-5.1834596756000394e-05
1.0199999999999999e-08,-4.755806678800039e-05
1.021e-08,-4.3264394403999685e-05
1.022e-08,-3.89537781720002e-05
1.023e-08,-3.46264182000004e-05
1.024e-08,-3.02825161400004e-05
1.0249999999999999e-08,-2.5922275172000403e-05
1.0259999999999999e-08,-2.1545899976000405e-05
1.0269999999999999e-08,-1.7153596732000408e-05
1.028e-08,-1.2745573191999679e-05
1.029e-08,-8.322038513600205e-06
1.03e-08,-3.883203400400411e-06
1.031e-08,5.707200011995871e-07
1.0319999999999999e-08,5.039518095599586e-06
1.0329999999999999e-08,9.522975843199583e-06
1.0339999999999999e-08,1.4020876687999583e-05
1.035e-08,1.853300274000033e-05
1.036e-08,2.305913463599979e-05
1.037e-08,2.759905163999958e-05
1.038e-08,3.215253157199958e-05
1.0389999999999999e-08,3.6719350967999575e-05
1.0399999999999999e-08,4.1299284947999575e-05
1.0409999999999999e-08,4.5892107131999575e-05
1.042e-08,5.0497590000000334e-05
1.043e-08,5.511550459999978e-05
1.044e-08,5.9745620595999576e-05
1.045e-08,6.438770642399957e-05
1.0459999999999999e-08,6.904152924799957e-05
1.0469999999999999e-08,7.370685485999956e-05
1.0479999999999999e-08,7.838344772399957e-05
1.049e-08,8.307107121999978e-05
1.05e-08,8.776948729599956e-05
1.051e-08,9.247845680399957e-05
1.052e-08,9.719773926399956e-05
1.0529999999999999e-08,0.00010192709276799956
1.0539999999999999e-08,0.00010666627479999957
1.055e-08,0.00011141504132000035
1.056e-08,0.00011617314743999978
1.057e-08,0.00012094034599999956
1.058e-08,0.00012571638971999954
1.059e-08,0.00013050103015999957
1.0599999999999999e-08,0.00013529401687999956
1.0609999999999999e-08,0.00014009509959999957
1.062e-08,0.00014490402688000035
1.063e-08,0.00014972054455999976
1.064e-08,0.00015454439835999953
1.065e-08,0.00015937533355999954
1.0659999999999999e-08,0.00016421309443999954
1.0669999999999999e-08,0.00016905742283999955
1.0679999999999999e-08,0.00017390806047999955
1.069e-08,0.00017876474936000036
1.07e-08,0.0001836272278799998
1.071e-08,0.00018849523447999955
1.072e-08,0.00019336850815999956
1.0729999999999999e-08,0.00019824678575999956
1.0739999999999999e-08,0.00020312980255999955
1.0749999999999999e-08,0.00020801729355999954
1.076e-08,0.00021290899304000034
1.077e-08,0.00021780463427999977
1.078e-08,0.00022270394955999954
1.079e-08,0.00022760667087999955
1.0799999999999999e-08,0.00023251252879999954
1.0809999999999999e-08,0.00023742125259999954
1.0819999999999999e-08,0.00024233257199999955
1.083e-08,0.00024724621556000036
1.084e-08,0.00025216190983999977
1.085e-08,0.00025707938155999953
1.086e-08,0.00026199835771999956
1.0869999999999999e-08,0.00026691856315999953
1.0879999999999999e-08,0.00027183972259999954
1.0889999999999999e-08,0.0002767615595999995
1.09e-08,0.00028168379716000036
1.091e-08,0.0002866061582799998
1.092e-08,0.0002915283645199995
1.093e-08,0.00029645013687999955
1.0939999999999999e-08,0.00030137119707999955
1.0949999999999999e-08,0.00030629126423999955
1.0959999999999999e-08,0.0003112100577999995
1.097e-08,0.0003161272970399998
1.098e-08,0.00032104269951999955
1.099e-08,0.0003259559843999995
1.1e-08,0.0003308668680799995
1.1009999999999999e-08,0.00033577506699999953
1.1019999999999999e-08,0.00034068029815999956
1.1029999999999999e-08,0.00034558227711999957
1.104e-08,0.00035048071887999976
1.105e-08,0.00035537533915999957
1.106e-08,0.00036026585179999953
1.107e-08,0.00036515197123999953
1.1079999999999999e-08,0.00037003341103999954
1.1089999999999999e-08,0.00037490988491999957
1.11e-08,0.00037978110544000036
1.111e-08,0.0003846467860399998
1.112e-08,0.00038950663855999955
1.113e-08,0.0003943603747199995
1.1139999999999999e-08,0.00039920770651999957
1.1149999999999999e-08,0.0004040483459599996
1.1159999999999999e-08,0.00040888200431999955
1.117e-08,0.00041370839188000034
1.118e-08,0.00041852722007999977
1.119e-08,0.00042333819947999957
1.12e-08,0.00042814104007999953
1.1209999999999999e-08,0.00043293545331999955
1.1219999999999999e-08,0.00043772114831999953
1.1229999999999999e-08,0.00044249783595999955
1.124e-08,0.0004472652253600004
1.125e-08,0.00045202302667999975
1.126e-08,0.0004567709501999995
1.127e-08,0.0004615087044799995
1.1279999999999999e-08,0.00046623600039999956
1.1289999999999999e-08,0.00047095254779999955
1.1299999999999999e-08,0.00047565805495999956
1.131e-08,0.0004803522327600003
1.132e-08,0.0004850347903199998
1.133e-08,0.0004897054377999995
1.134e-08,0.0004943638847599996
1.1349999999999999e-08,0.0004990098416399996
1.1359999999999999e-08,0.0005036430179999996
